Customer_ID,Age,Gender,Income_Level,Marital_Status,Location,Purchase_Category,Purchase_Amount,Frequency_of_Purchase,Total_Purchase_Amount,Purchase_Channel,Customer_Satisfaction,Payment_Method,Time_of_Purchase,Discount_Used,Purchase_Intent,Shipping_Preference
18-633-9387,27,Male,Middle,Married,San Bautista,Animal Feed,$106.96,6.00,$641.76,In-Store,7,Debit Card,03/09/2024,TRUE,Impulsive,Standard
08-977-4418,29,Female,Middle,Married,Reuleuet,Electronics,$371.84,9.00,"$3,346.56",In-Store,6,Other,7/28/2024,FALSE,Impulsive,Standard
97-738-8095,45,Polygender,High,Single,Lonpao Dajah,Health Supplements,$461.16,8.00,"$3,689.28",Mixed,3,Other,2/29/2024,TRUE,Planned,Express
15-421-1255,24,Female,High,Single,Nanqiao,Books,$497.75,11.00,"$5,475.25",In-Store,1,Cash,07/03/2024,TRUE,Wants-based,Express
92-142-4328,45,Female,Middle,Married,San Carlos,Health Care,$492.83,5.00,"$2,464.15",Online,4,Debit Card,03/02/2024,TRUE,Need-based,No Preference
06-357-6548,39,Female,Middle,Divorced,Ishikawa,Groceries,$295.54,8.00,"$2,364.32",Online,4,Cash,7/27/2024,FALSE,Planned,Express
59-261-4453,40,Male,High,Widowed,Oguma,Furniture,$494.81,9.00,"$4,453.29",Mixed,7,PayPal,5/26/2024,TRUE,Need-based,Standard
35-644-3184,21,Female,High,Single,Těšany,Mobile Accessories,$160.25,7.00,"$1,121.75",Online,5,PayPal,03/04/2024,TRUE,Need-based,No Preference
30-528-9105,42,Female,Middle,Married,Aksha,Gardening & Outdoors,$198.36,4.00,$793.44,Online,9,Cash,12/13/2024,FALSE,Wants-based,Standard
14-709-8547,44,Female,Middle,Divorced,Lahan Sai,Furniture,$82.39,12.00,$988.68,In-Store,8,Other,2/24/2024,FALSE,Planned,Express
80-508-9866,46,Female,Middle,Married,Estância,Hotels,$290.56,3.00,$871.68,In-Store,1,PayPal,03/12/2024,TRUE,Wants-based,No Preference
27-100-0661,29,Male,High,Divorced,Las Lomas,Animal Feed,$206.79,5.00,"$1,033.95",In-Store,2,Credit Card,8/21/2024,FALSE,Planned,Standard
68-488-7343,19,Female,Middle,Married,Xiamayu,Baby Products,$401.43,8.00,"$3,211.44",Mixed,6,Other,5/23/2024,TRUE,Need-based,No Preference
63-304-1852,21,Male,High,Widowed,Iñapari,Sports & Outdoors,$188.17,9.00,"$1,693.53",Online,5,Debit Card,5/26/2024,TRUE,Need-based,Standard
53-843-5619,38,Female,High,Single,Orsay,Gardening & Outdoors,$83.21,10.00,$832.10,Online,4,Other,3/20/2024,FALSE,Impulsive,Standard
44-786-7696,41,Bigender,Middle,Divorced,Zhongying,Gardening & Outdoors,$54.74,4.00,$218.96,In-Store,4,PayPal,10/03/2024,TRUE,Impulsive,No Preference
45-631-4619,49,Female,High,Divorced,Bayḩān,Office Supplies,$371.12,8.00,"$2,968.96",Online,7,PayPal,8/23/2024,FALSE,Wants-based,No Preference
11-850-1953,32,Genderfluid,Middle,Single,Beizhakou,Packages),$293.64,3.00,$880.92,In-Store,8,Credit Card,9/17/2024,TRUE,Impulsive,Express
20-421-2544,24,Male,High,Married,Kyŏngsŏng,Books,$185.83,11.00,"$2,044.13",In-Store,9,Other,10/17/2024,FALSE,Impulsive,Standard
37-100-8709,27,Male,High,Divorced,Turinsk,Office Supplies,$117.13,7.00,$819.91,Mixed,10,Credit Card,08/08/2024,TRUE,Planned,Express
78-361-5100,44,Female,Middle,Married,As Sawdā,Office Supplies,$52.24,11.00,$574.64,In-Store,4,Credit Card,12/12/2024,TRUE,Impulsive,Standard
67-676-5945,28,Female,High,Married,Legaspi,Baby Products,$446.69,7.00,"$3,126.83",In-Store,5,Cash,06/12/2024,FALSE,Planned,No Preference
67-639-5838,23,Male,Middle,Married,Shimorskoye,Packages),$216.84,5.00,"$1,084.20",In-Store,1,PayPal,3/28/2024,FALSE,Planned,Express
51-415-1931,42,Female,High,Divorced,Kościelec,Electronics,$75.27,7.00,$526.89,Mixed,3,PayPal,12/27/2024,TRUE,Impulsive,Express
96-764-3843,20,Male,Middle,Widowed,Yongfu,Office Supplies,$308.87,2.00,$617.74,In-Store,2,Cash,2/24/2024,TRUE,Impulsive,Express
16-730-2056,49,Male,High,Divorced,Vinkkilä,Travel & Leisure (Flights,$169.77,5.00,$848.85,In-Store,9,Other,6/15/2024,TRUE,Wants-based,Standard
22-157-2494,19,Male,High,Divorced,Revolucion Verde,Toys & Games,$289.08,12.00,"$3,468.96",Online,10,Other,8/14/2024,TRUE,Wants-based,Standard
29-341-6463,38,Female,Middle,Single,Newton,Travel & Leisure (Flights,$74.09,10.00,$740.90,Mixed,9,Other,5/15/2024,TRUE,Impulsive,Standard
64-906-4475,43,Male,High,Married,Nantang,Travel & Leisure (Flights,$201.53,5.00,"$1,007.65",Online,6,Other,06/01/2024,FALSE,Wants-based,No Preference
36-340-8494,38,Male,Middle,Divorced,Perugia,Arts & Crafts,$244.60,12.00,"$2,935.20",Online,6,Other,8/25/2024,FALSE,Wants-based,Standard
77-031-4898,21,Male,Middle,Widowed,Tancheng,Software & Apps,$320.50,10.00,"$3,205.00",In-Store,9,Cash,03/01/2024,TRUE,Need-based,Express
86-097-9642,27,Male,Middle,Widowed,Leon Postigo,Jewelry & Accessories,$91.63,3.00,$274.89,In-Store,10,Debit Card,6/30/2024,TRUE,Wants-based,Standard
64-090-3433,35,Male,Middle,Married,Bollène,Sports & Outdoors,$251.93,8.00,"$2,015.44",In-Store,3,Debit Card,01/02/2024,FALSE,Need-based,Standard
96-140-1936,30,Male,Middle,Married,Baihe,Luxury Goods,$477.35,4.00,"$1,909.40",Online,2,PayPal,12/28/2024,FALSE,Need-based,No Preference
38-830-6976,31,Male,High,Widowed,Puqi,Baby Products,$86.63,10.00,$866.30,Mixed,2,Cash,09/02/2024,TRUE,Wants-based,Express
82-864-1154,50,Bigender,High,Divorced,Pedraza,Health Care,$474.42,4.00,"$1,897.68",In-Store,9,Debit Card,9/21/2024,TRUE,Need-based,No Preference
79-711-6779,34,Female,High,Widowed,Hoolt,Gardening & Outdoors,$429.24,7.00,"$3,004.68",Mixed,1,Debit Card,3/27/2024,FALSE,Need-based,No Preference
22-860-9860,24,Female,High,Married,Pasinan Barat,Home Appliances,$470.38,8.00,"$3,763.04",Mixed,3,Other,11/11/2024,TRUE,Impulsive,Standard
72-590-6161,32,Female,Middle,Single,Saltpond,Gardening & Outdoors,$495.80,4.00,"$1,983.20",Mixed,7,PayPal,9/16/2024,TRUE,Wants-based,Standard
76-213-5806,21,Female,High,Widowed,Rende,Electronics,$129.64,4.00,$518.56,In-Store,3,Debit Card,5/27/2024,FALSE,Need-based,Express
66-894-5431,41,Male,Middle,Single,Zarasai,Mobile Accessories,$473.77,9.00,"$4,263.93",Online,9,PayPal,05/02/2024,FALSE,Wants-based,No Preference
20-939-3906,40,Female,High,Married,Nanchangshan,Electronics,$130.84,4.00,$523.36,Online,10,PayPal,9/13/2024,TRUE,Need-based,Standard
86-390-9555,48,Male,Middle,Single,Pegões,Groceries,$436.54,12.00,"$5,238.48",Online,8,Debit Card,5/30/2024,TRUE,Wants-based,No Preference
91-602-0761,25,Female,Middle,Widowed,Espírito Santo do Pinhal,Animal Feed,$264.01,4.00,"$1,056.04",In-Store,5,Other,10/21/2024,TRUE,Need-based,No Preference
62-974-7965,30,Female,High,Divorced,Újezd,Travel & Leisure (Flights,$58.27,2.00,$116.54,In-Store,4,Cash,10/15/2024,FALSE,Need-based,No Preference
21-232-1397,25,Male,Middle,Single,Bhadrapur,Sports & Outdoors,$190.76,10.00,"$1,907.60",In-Store,3,Other,11/07/2024,FALSE,Planned,Express
31-364-4144,40,Female,High,Widowed,Kostrovo,Animal Feed,$105.76,8.00,$846.08,Online,8,Credit Card,1/18/2024,FALSE,Planned,Express
99-945-7193,24,Female,Middle,Single,Lemery,Hotels,$254.29,9.00,"$2,288.61",Mixed,7,Cash,4/30/2024,FALSE,Impulsive,Express
91-053-3261,49,Male,Middle,Divorced,Youcheng,Sports & Outdoors,$435.52,9.00,"$3,919.68",Online,2,Debit Card,11/12/2024,TRUE,Impulsive,No Preference
50-447-5171,50,Female,High,Married,Napoli,Office Supplies,$235.49,5.00,"$1,177.45",In-Store,6,Cash,5/13/2024,TRUE,Impulsive,Express
89-754-7244,45,Male,High,Widowed,El Caño,Mobile Accessories,$161.34,3.00,$484.02,Mixed,8,Credit Card,9/28/2024,TRUE,Impulsive,No Preference
56-072-7011,19,Male,High,Single,Heemstede,Mobile Accessories,$167.67,11.00,"$1,844.37",In-Store,6,Credit Card,3/18/2024,FALSE,Need-based,Express
74-281-3421,50,Female,Middle,Widowed,Panyam,Food & Beverages,$96.68,10.00,$966.80,Mixed,3,Credit Card,4/13/2024,TRUE,Planned,No Preference
86-068-2133,32,Male,High,Married,Faraulep,Gardening & Outdoors,$234.58,3.00,$703.74,Mixed,6,PayPal,4/23/2024,TRUE,Impulsive,Standard
03-102-0288,21,Male,Middle,Married,San Isidro,Furniture,$156.48,7.00,"$1,095.36",In-Store,5,Other,3/13/2024,FALSE,Wants-based,No Preference
74-033-1145,27,Polygender,High,Widowed,Mranggen,Jewelry & Accessories,$489.66,11.00,"$5,386.26",Mixed,6,Other,1/18/2024,TRUE,Wants-based,Standard
24-272-6205,39,Agender,High,Divorced,Cigadog,Packages),$161.85,9.00,"$1,456.65",In-Store,4,Other,4/25/2024,TRUE,Need-based,No Preference
90-170-1951,34,Male,Middle,Widowed,Caitang,Electronics,$204.47,7.00,"$1,431.29",Online,9,Credit Card,8/15/2024,TRUE,Wants-based,No Preference
73-259-8940,34,Female,Middle,Widowed,Masoyila,Hotels,$315.03,4.00,"$1,260.12",Online,6,PayPal,11/10/2024,TRUE,Planned,Express
77-796-5786,42,Male,Middle,Single,Beiyuan,Furniture,$330.36,12.00,"$3,964.32",In-Store,4,Other,6/29/2024,TRUE,Need-based,No Preference
23-949-1954,42,Male,Middle,Single,Kariya,Toys & Games,$456.83,5.00,"$2,284.15",Online,9,Credit Card,6/20/2024,FALSE,Need-based,No Preference
51-313-7293,31,Male,High,Widowed,Malakhovka,Jewelry & Accessories,$236.05,6.00,"$1,416.30",In-Store,4,Other,11/16/2024,FALSE,Need-based,No Preference
62-797-9254,35,Female,High,Widowed,At-Bashi,Home Appliances,$289.28,9.00,"$2,603.52",Online,7,PayPal,6/29/2024,FALSE,Wants-based,Express
27-941-4995,27,Female,High,Married,Sankeyushu,Packages),$483.77,5.00,"$2,418.85",In-Store,5,Credit Card,7/20/2024,FALSE,Wants-based,No Preference
01-799-2615,45,Male,Middle,Married,Limoges,Furniture,$64.50,7.00,$451.50,In-Store,7,Credit Card,7/28/2024,TRUE,Wants-based,No Preference
82-133-0444,43,Male,High,Married,Hägersten,Groceries,$436.57,4.00,"$1,746.28",Mixed,10,Debit Card,02/02/2024,FALSE,Wants-based,Standard
43-920-9499,35,Bigender,Middle,Widowed,Tarata,Food & Beverages,$364.48,2.00,$728.96,Mixed,5,Other,9/26/2024,FALSE,Planned,No Preference
17-551-9779,33,Female,Middle,Widowed,Marabahan,Beauty & Personal Care,$221.88,12.00,"$2,662.56",In-Store,6,Other,04/04/2024,TRUE,Need-based,Express
49-037-2300,31,Female,Middle,Single,Eslāmābād,Clothing,$278.21,3.00,$834.63,Mixed,7,Other,10/22/2024,TRUE,Need-based,No Preference
95-876-9757,31,Female,High,Married,Emar,Health Supplements,$344.43,7.00,"$2,411.01",Online,4,Credit Card,07/12/2024,TRUE,Impulsive,Standard
47-947-4888,26,Male,High,Single,Baisha,Baby Products,$326.08,11.00,"$3,586.88",In-Store,6,PayPal,6/30/2024,TRUE,Impulsive,Express
83-003-2165,49,Male,High,Married,Magdalena,Gardening & Outdoors,$437.97,8.00,"$3,503.76",Online,7,Debit Card,04/02/2024,TRUE,Need-based,Express
27-619-9264,23,Male,High,Single,Göteborg,Packages),$391.87,3.00,"$1,175.61",Online,2,Cash,2/16/2024,TRUE,Planned,Standard
49-476-1729,42,Male,High,Single,Skórzec,Travel & Leisure (Flights,$333.41,3.00,"$1,000.23",Online,6,PayPal,1/31/2024,FALSE,Planned,Standard
64-803-7087,32,Male,Middle,Single,São João dos Inhamuns,Groceries,$251.54,9.00,"$2,263.86",Online,10,PayPal,10/09/2024,TRUE,Impulsive,No Preference
01-925-4021,37,Female,Middle,Single,Tambaksari,Electronics,$292.08,7.00,"$2,044.56",In-Store,9,Credit Card,04/09/2024,FALSE,Need-based,Standard
51-116-5937,25,Polygender,High,Widowed,Lazarat,Travel & Leisure (Flights,$204.29,11.00,"$2,247.19",In-Store,1,PayPal,5/16/2024,FALSE,Impulsive,Express
72-454-2741,49,Male,Middle,Single,Belene,Packages),$258.68,4.00,"$1,034.72",Online,9,Credit Card,10/22/2024,FALSE,Impulsive,No Preference
96-484-1000,26,Male,Middle,Married,Xiangshan,Gardening & Outdoors,$258.02,2.00,$516.04,In-Store,4,PayPal,11/08/2024,TRUE,Need-based,Express
07-834-3350,29,Female,High,Single,San Luis,Gardening & Outdoors,$181.87,12.00,"$2,182.44",Mixed,4,Debit Card,09/01/2024,FALSE,Wants-based,No Preference
11-802-5604,26,Male,High,Divorced,Zengfu,Groceries,$81.18,8.00,$649.44,Online,3,Cash,5/17/2024,FALSE,Impulsive,Express
41-750-4105,23,Female,High,Divorced,Tingsryd,Books,$382.94,8.00,"$3,063.52",In-Store,6,Debit Card,5/19/2024,FALSE,Need-based,Standard
31-491-8457,47,Female,High,Single,Tipaz,Beauty & Personal Care,$402.82,7.00,"$2,819.74",Online,2,Debit Card,1/25/2024,FALSE,Wants-based,No Preference
86-257-9581,30,Male,High,Single,Wādī as Salqā,Gardening & Outdoors,$497.76,2.00,$995.52,In-Store,3,Credit Card,03/08/2024,TRUE,Wants-based,No Preference
22-981-6595,26,Female,High,Single,Wasagu,Furniture,$227.58,5.00,"$1,137.90",Online,1,Credit Card,7/13/2024,TRUE,Need-based,No Preference
54-002-5845,35,Female,High,Divorced,Wangsi,Electronics,$263.57,2.00,$527.14,Mixed,9,PayPal,11/21/2024,TRUE,Impulsive,Express
31-927-7787,40,Male,High,Married,Esmeralda,Baby Products,$422.09,3.00,"$1,266.27",In-Store,9,PayPal,3/31/2024,TRUE,Need-based,Standard
46-098-9737,35,Male,Middle,Married,Chivilcoy,Gardening & Outdoors,$411.83,2.00,$823.66,In-Store,3,PayPal,4/28/2024,TRUE,Impulsive,Standard
27-017-7173,21,Male,Middle,Single,São Miguel do Araguaia,Software & Apps,$242.65,3.00,$727.95,Mixed,8,Cash,07/09/2024,FALSE,Planned,No Preference
53-102-9949,41,Male,Middle,Widowed,Libei,Sports & Outdoors,$298.93,6.00,"$1,793.58",Mixed,1,PayPal,9/22/2024,TRUE,Planned,Express
02-676-9312,44,Female,High,Single,Araci,Mobile Accessories,$191.21,7.00,"$1,338.47",Mixed,6,Debit Card,04/04/2024,FALSE,Need-based,No Preference
28-969-7540,44,Female,High,Married,Kuçovë,Electronics,$136.67,3.00,$410.01,Online,2,PayPal,6/20/2024,FALSE,Impulsive,Standard
30-083-9565,37,Male,Middle,Widowed,Bokong Timur,Sports & Outdoors,$324.11,11.00,"$3,565.21",Online,2,Cash,3/22/2024,FALSE,Impulsive,No Preference
30-975-0306,40,Female,High,Widowed,Gaowu,Animal Feed,$105.64,6.00,$633.84,Online,1,Other,04/06/2024,TRUE,Planned,No Preference
14-364-4904,43,Male,High,Widowed,Guéret,Electronics,$295.60,10.00,"$2,956.00",Online,9,Credit Card,5/20/2024,TRUE,Need-based,Standard
08-652-2085,48,Male,Middle,Single,Postřekov,Animal Feed,$227.03,9.00,"$2,043.27",In-Store,7,Other,04/09/2024,TRUE,Need-based,No Preference
67-037-2087,32,Female,High,Divorced,Gobojango,Hotels,$485.77,10.00,"$4,857.70",Mixed,6,Cash,12/04/2024,FALSE,Planned,No Preference
09-737-8354,37,Female,Middle,Widowed,Tandahimba,Animal Feed,$173.43,4.00,$693.72,In-Store,1,PayPal,5/27/2024,TRUE,Need-based,No Preference
12-417-5609,29,Female,Middle,Widowed,Iwade,Baby Products,$462.96,2.00,$925.92,Online,6,Cash,07/01/2024,TRUE,Planned,No Preference
25-096-6830,36,Male,High,Divorced,La Guata,Mobile Accessories,$203.13,10.00,"$2,031.30",Online,5,Debit Card,8/15/2024,TRUE,Impulsive,Standard
91-558-5922,50,Female,High,Married,Saint-Brieuc,Toys & Games,$443.11,9.00,"$3,987.99",In-Store,10,Other,1/19/2024,TRUE,Wants-based,No Preference
25-560-4506,31,Bigender,High,Divorced,Paya Dapur,Health Supplements,$254.83,2.00,$509.66,Mixed,2,Credit Card,9/18/2024,FALSE,Wants-based,Standard
33-609-0598,29,Female,High,Single,Xinzha,Luxury Goods,$336.89,4.00,"$1,347.56",Online,7,Credit Card,6/17/2024,FALSE,Planned,Express
45-337-1798,26,Male,Middle,Married,Al Qārah,Baby Products,$337.17,8.00,"$2,697.36",In-Store,6,Credit Card,7/26/2024,FALSE,Wants-based,No Preference
34-265-8558,22,Female,High,Single,Antipolo,Food & Beverages,$429.24,2.00,$858.48,Online,3,Cash,03/11/2024,FALSE,Planned,No Preference
67-323-7406,35,Female,High,Married,Yuyangguan,Electronics,$197.70,7.00,"$1,383.90",Mixed,6,Cash,9/27/2024,FALSE,Need-based,Standard
40-149-8247,23,Male,Middle,Married,Qiman,Home Appliances,$336.96,2.00,$673.92,In-Store,7,PayPal,09/05/2024,TRUE,Impulsive,No Preference
37-361-8691,40,Female,High,Married,Maguwon,Packages),$489.81,11.00,"$5,387.91",Mixed,1,Credit Card,12/22/2024,FALSE,Wants-based,No Preference
17-763-9416,32,Female,High,Single,Tsibulev,Software & Apps,$455.55,8.00,"$3,644.40",Mixed,6,PayPal,10/29/2024,FALSE,Planned,No Preference
56-453-8263,29,Male,Middle,Divorced,San Antonio Aguas Calientes,Mobile Accessories,$266.61,3.00,$799.83,Online,8,Debit Card,06/06/2024,TRUE,Need-based,Standard
19-560-0717,50,Polygender,Middle,Married,Pombas,Travel & Leisure (Flights,$460.88,5.00,"$2,304.40",Mixed,4,Cash,04/12/2024,TRUE,Impulsive,Standard
40-199-1803,42,Male,High,Single,Ku‘aydinah,Health Supplements,$361.40,2.00,$722.80,In-Store,5,Credit Card,12/21/2024,FALSE,Impulsive,No Preference
09-332-0236,47,Female,Middle,Divorced,San Marcos,Baby Products,$51.86,4.00,$207.44,Mixed,6,Credit Card,12/25/2024,FALSE,Need-based,No Preference
83-982-5300,27,Male,Middle,Married,Chum Phae,Office Supplies,$310.16,5.00,"$1,550.80",Mixed,4,Cash,12/01/2024,FALSE,Need-based,Standard
46-662-1571,40,Female,Middle,Widowed,La Laja,Packages),$300.73,8.00,"$2,405.84",Online,9,Cash,3/31/2024,TRUE,Need-based,No Preference
20-699-9217,28,Female,High,Married,San Juan del Cesar,Packages),$356.87,12.00,"$4,282.44",Mixed,9,Debit Card,10/12/2024,FALSE,Impulsive,Standard
26-150-0209,28,Male,Middle,Widowed,Taiyigong,Clothing,$82.37,6.00,$494.22,Mixed,4,Credit Card,12/25/2024,FALSE,Impulsive,Standard
94-985-5336,29,Female,High,Divorced,Gävle,Clothing,$372.60,3.00,"$1,117.80",Mixed,6,PayPal,01/11/2024,TRUE,Planned,Express
97-715-3606,29,Female,Middle,Widowed,Tayabamba,Animal Feed,$78.32,9.00,$704.88,Online,10,PayPal,7/29/2024,FALSE,Need-based,Standard
02-100-4320,32,Female,High,Single,Majennang,Baby Products,$71.72,12.00,$860.64,Online,5,PayPal,01/11/2024,TRUE,Wants-based,Express
16-070-0138,39,Female,High,Single,Njeru,Luxury Goods,$241.10,12.00,"$2,893.20",In-Store,2,Credit Card,7/30/2024,FALSE,Planned,No Preference
82-474-5074,22,Male,Middle,Married,Ambatolaona,Travel & Leisure (Flights,$96.86,9.00,$871.74,Mixed,10,Debit Card,7/28/2024,FALSE,Wants-based,Standard
36-444-5336,48,Male,Middle,Divorced,Jianggang,Food & Beverages,$276.25,11.00,"$3,038.75",In-Store,4,Cash,11/11/2024,TRUE,Impulsive,Express
54-680-5344,29,Male,Middle,Widowed,Langkou,Office Supplies,$318.45,10.00,"$3,184.50",In-Store,4,Other,10/25/2024,FALSE,Planned,No Preference
16-364-8096,41,Female,High,Married,Horní Suchá,Animal Feed,$117.03,6.00,$702.18,Online,9,Cash,9/20/2024,FALSE,Impulsive,Standard
62-644-8183,50,Female,Middle,Married,Haradok,Toys & Games,$490.41,7.00,"$3,432.87",Online,10,Other,10/22/2024,TRUE,Planned,Standard
59-971-0799,48,Male,Middle,Divorced,Vichuga,Health Supplements,$476.42,7.00,"$3,334.94",In-Store,2,Debit Card,09/09/2024,TRUE,Need-based,Standard
64-031-2046,29,Female,High,Divorced,Luci,Beauty & Personal Care,$392.27,5.00,"$1,961.35",Mixed,2,Other,7/17/2024,TRUE,Wants-based,No Preference
87-079-0237,36,Male,High,Single,Guolemude,Hotels,$207.24,9.00,"$1,865.16",Online,6,Debit Card,05/12/2024,TRUE,Impulsive,No Preference
78-091-8662,43,Male,High,Divorced,Prengtale,Gardening & Outdoors,$141.63,3.00,$424.89,Online,8,Cash,10/11/2024,TRUE,Planned,Express
62-720-2922,30,Male,High,Widowed,Cabanas,Home Appliances,$244.47,5.00,"$1,222.35",Online,5,Cash,6/23/2024,FALSE,Impulsive,No Preference
47-528-3961,24,Male,High,Married,Faīẕābād,Gardening & Outdoors,$251.63,9.00,"$2,264.67",Online,2,Credit Card,8/23/2024,TRUE,Need-based,Express
21-808-2293,30,Male,Middle,Divorced,Sukumo,Toys & Games,$431.78,12.00,"$5,181.36",Online,8,PayPal,2/15/2024,TRUE,Impulsive,No Preference
22-022-9256,37,Female,Middle,Married,Fenglu,Jewelry & Accessories,$303.09,2.00,$606.18,Online,9,Other,01/10/2024,FALSE,Impulsive,No Preference
96-772-7220,40,Male,High,Married,Tanjungbalai,Travel & Leisure (Flights,$341.24,9.00,"$3,071.16",Mixed,3,Credit Card,11/18/2024,TRUE,Need-based,Standard
25-866-7286,30,Female,Middle,Divorced,Carrefour,Electronics,$211.39,10.00,"$2,113.90",Online,1,Other,05/10/2024,TRUE,Planned,Express
72-694-4159,39,Female,Middle,Married,Tewulike,Electronics,$379.21,9.00,"$3,412.89",Mixed,1,PayPal,9/18/2024,TRUE,Impulsive,No Preference
10-079-8237,46,Female,High,Widowed,Hejiang,Mobile Accessories,$309.53,8.00,"$2,476.24",Mixed,6,Cash,4/14/2024,FALSE,Planned,Standard
47-460-8015,48,Male,Middle,Divorced,Yaizu,Books,$359.45,6.00,"$2,156.70",Online,8,Other,03/06/2024,FALSE,Impulsive,Standard
06-061-0023,20,Female,High,Widowed,Kembé,Hotels,$479.62,8.00,"$3,836.96",In-Store,3,Other,4/19/2024,FALSE,Planned,Express
80-487-2550,34,Male,High,Married,Novokayakent,Electronics,$208.60,2.00,$417.20,Mixed,5,Credit Card,2/29/2024,TRUE,Impulsive,Standard
23-617-2637,50,Female,Middle,Single,Hekou,Software & Apps,$180.21,2.00,$360.42,Mixed,1,Cash,1/22/2024,FALSE,Need-based,Express
60-005-5187,25,Male,Middle,Single,Bailadores,Electronics,$197.90,3.00,$593.70,Mixed,8,Debit Card,1/18/2024,TRUE,Wants-based,Standard
24-371-5870,49,Male,Middle,Single,Masuda,Home Appliances,$362.30,7.00,"$2,536.10",Online,4,Other,9/30/2024,TRUE,Planned,Standard
02-055-8248,25,Female,High,Divorced,Martanesh,Health Supplements,$159.53,11.00,"$1,754.83",Mixed,3,Cash,4/27/2024,TRUE,Impulsive,Express
54-238-5459,40,Female,High,Widowed,Xinzhou,Jewelry & Accessories,$149.52,9.00,"$1,345.68",In-Store,6,Cash,03/10/2024,FALSE,Wants-based,No Preference
85-922-0190,19,Female,High,Widowed,Nanfeng,Toys & Games,$206.32,5.00,"$1,031.60",Online,4,PayPal,10/12/2024,TRUE,Wants-based,Express
48-271-1908,40,Bigender,High,Single,Oke Ila,Baby Products,$308.58,11.00,"$3,394.38",Online,7,Debit Card,5/21/2024,FALSE,Need-based,Express
46-978-3874,22,Female,High,Single,Rio Pardo,Groceries,$91.34,5.00,$456.70,Online,1,Debit Card,01/10/2024,TRUE,Impulsive,Express
53-595-7635,25,Female,High,Divorced,Pingtang,Luxury Goods,$455.44,7.00,"$3,188.08",Mixed,3,Other,05/07/2024,FALSE,Need-based,No Preference
08-185-6608,32,Female,High,Divorced,Podbrdo,Baby Products,$468.16,8.00,"$3,745.28",Online,5,Credit Card,1/22/2024,FALSE,Planned,Standard
20-562-2569,44,Female,High,Divorced,Aramayuan,Mobile Accessories,$463.67,5.00,"$2,318.35",Online,4,PayPal,07/07/2024,TRUE,Need-based,Standard
41-366-4205,50,Female,High,Single,Paquera,Gardening & Outdoors,$69.78,9.00,$628.02,Mixed,6,Cash,3/28/2024,TRUE,Wants-based,No Preference
77-241-7621,26,Male,High,Married,Warudoyong,Food & Beverages,$453.37,10.00,"$4,533.70",Mixed,6,Credit Card,03/11/2024,TRUE,Wants-based,Express
53-091-2176,21,Female,High,Widowed,Béziers,Baby Products,$106.15,12.00,"$1,273.80",In-Store,5,Cash,3/30/2024,TRUE,Impulsive,Standard
48-203-9118,21,Female,Middle,Single,Dongzhou,Health Care,$378.47,6.00,"$2,270.82",Online,10,Other,12/08/2024,FALSE,Planned,Express
